uuid,fid2,land_type2,issue_year2
0a5c3138-167f-4432-acd0-86d9286e76b7,32134,100,2022
012616c4-00be-418f-bf1a-cbc81a12e0dd,19362,100,2022
798dcc33-a340-419b-8141-979271658595,21754,100,2022
7ab23e3b-346c-4fdf-bfe0-54a77f95c30b,21997,100,2022
75d2e202-fc80-4d61-939f-554714b9563f,23077,200,2022
73519157-0855-4731-ae57-e97bcae16d86,20858,200,2022
1922e08e-4301-409d-ba19-759372700ce4,35689,200,2022
0c3d0c65-8929-4262-8b06-0bd85b89c854,13312,200,2022
9a9e770e-de04-49cd-abbb-cf75b79b0afa,31823,200,2022
d48e366d-36a7-43af-9ad3-558b12c4dd0b,30911,200,2022
a0ce8315-c5a9-4088-96d0-9086cf3d5a82,22715,100,2022
0a315e62-0c91-490f-b451-82ac949b48d3,18841,200,2022
1d2b855c-d6d3-47f1-8dd7-259aa10c1f67,18726,200,2022
02e1fc7e-9345-42e4-999f-4573944bea3b,21763,200,2022
14f0f8ee-674d-4ef9-9085-f1a899dfb886,21986,100,2022
5b94aff3-9748-47fe-966a-3e6c33a326fc,22025,100,2022
a9c81f65-f9d9-438d-a3c3-a8f7773fadcf,24142,200,2022
d20e1f8a-6bcb-42f9-87c4-3b2d96da0ca3,20977,200,2022
720edd30-997c-443b-8323-0ef7a3541d06,23177,200,2022
c3fd8eca-6586-4cdf-a464-4bfcdba02a8e,20282,200,2022
0c1fd5a6-15a4-47e1-aa67-67a87dc447cb,24010,200,2022
bfebed75-c20d-4a68-a479-5decf06ef0f2,24270,200,2022
04152df1-7ec1-4f4e-b550-7bca338bfac4,22286,200,2022
d1fb1f96-e162-45d4-a7fc-d2ff4cc82733,21733,200,2022
dd3668cb-7d09-403b-bc92-788524e858bd,22723,200,2022
4cfc4c21-53d2-4dbb-961f-534252a0a164,23428,200,2022
c252d028-79c6-44d1-a02a-18a90391a3e0,36028,200,2022
17aa2c0e-87a2-471b-adc3-43d51f71e50a,21549,200,2022
89a11b61-c255-4b20-975e-73b16c0b1304,12927,200,2022
e9291c02-2d87-4cf4-bd82-0de1816356bc,35256,200,2022
3e83acad-e005-4b63-a886-115d26a05125,18560,200,2022
163b347c-9ebf-45d6-953c-8a316e09485b,23536,200,2022
29a3990f-fd53-46f7-9481-c74844c9fbe9,12640,200,2022
28b97033-ed9d-4ba7-8faf-eb1812710aad,25367,200,2022
2124f6c2-8c01-454d-a286-1d7fb94a816c,35363,200,2022
7de2064e-067c-4651-8813-5f18f976196d,21162,200,2022
80b4f6c2-8f78-46bf-b853-c6d0068d9cf7,2523,200,2022
a337a0d4-b6e6-4d77-a6bb-9123739358b5,23570,100,2022
b111710f-a641-4921-b43a-e70f646d000d,23986,100,2022
dc92349a-88d6-4605-ad7b-92f68b8b684a,23555,100,2022
1c6daceb-23b6-495f-9541-113f3f795c3d,21008,100,2022
5a3451c4-7852-4f56-b6eb-b4a6d91b57a0,22067,100,2022
d82fc926-e4f7-49d6-bc06-0f5d1c2889fb,21615,100,2022
13e38932-4724-44c8-b14c-ae8cfb9ba589,23898,100,2022
2c72b5cc-5e71-4941-b928-3109b1bc6cbd,19656,100,2022
ecd52cec-8a55-410b-914c-39f497213ecc,22026,100,2022
82de6c8d-e1a6-4311-a9fc-c8c8e631e0f4,20602,100,2022
82b848f3-05b0-4f71-9b13-0ef1be2e8022,18549,100,2022
0d85302d-6f9b-44cd-a11d-6b32e9c395ab,22552,200,2022
2e27671e-c043-4898-a932-c77f8f3c687d,32009,100,2022
8c514216-5433-4a1d-bf90-960705789f93,18736,100,2022
0de57b4e-642d-4994-b457-9771329f292b,22527,100,2022
e3b0a3d4-a71b-4490-a786-86dd3870b1e6,36405,100,2022
f482c84c-94d4-44ab-959c-7c8582f1417f,12828,100,2022
9ce205e4-1c87-4939-ab93-25a9f3a08b2c,18277,100,2022
fd536c4b-3afc-4f21-b0e8-2630eb731e60,12133,100,2022
fc871f9f-39d4-4d93-be00-28a675122fe1,12473,100,2022
d6b7a2ca-7915-4692-8cf9-b3dba48eb0c5,19076,100,2022
1a557291-bd83-40f2-b4d3-d6b12722c801,19329,100,2022
6ec0b4f9-bdb1-4c5d-a2a1-371577c2eccb,19358,200,2022
f14cc1e8-6754-4266-88ee-23ce2101480d,31265,100,2022
b98dc369-38dd-4cd6-be88-a0377188c832,24397,100,2022
42477076-09d6-42a4-b68a-aa7d9c45c027,30719,100,2022
feb82c61-4ff6-4ca4-8e28-287d3e6dc79e,21980,100,2022
2cd82b43-daff-41ef-b367-01dee9e5379b,35951,100,2022
76aed893-7733-4014-9f47-c04e8a75e323,35850,100,2022
65e6fd80-954f-49d3-8ef4-939d93d4a56a,25926,200,2022
99ee2a0c-7772-437c-b45b-555050d85ba7,12706,100,2022
4caaab15-1854-4a26-8a45-de59d5dc68a4,31909,100,2022
5bcf7fba-8322-4771-b344-c7e2bd8f2e0d,21426,200,2022
2923cbc7-41d2-4544-b797-d11599d51f57,13290,200,2022
c6821f63-2c72-4f09-828c-5b6173860493,18525,200,2022
c4114a14-88bd-4767-a150-180609923623,13429,200,2022
420fc831-7142-46d0-baec-40f9a07a5e28,24109,200,2022
ca837877-20d3-472d-9dcd-c16fb5f59b8c,19023,200,2022
9b7d4c4f-bf84-42e8-a47d-1af16a2c10ca,30464,200,2022
911eed90-19dc-472a-8cf5-0c9ef04c574a,18969,200,2022
bbcc9f99-ba16-46aa-a5bf-29bf9c1156cb,20989,200,2022
bf71cb27-9d16-447c-b003-1a252b7f68e0,23670,200,2022
7786b87f-d278-439d-90d7-7e6f4c22ddd9,3275,200,2022
c3d79350-3e7f-4e35-a786-e7570b42afe9,35986,100,2022
450234ed-49dc-4265-8c6b-3db25a95d35d,21832,100,2022
fe0a959b-ce10-430c-aa90-8829c4efcc02,20711,100,2022
adb62f48-a007-4a43-ae2b-1900c5cadc6a,21700,100,2022
7b8c3053-ac5b-41fa-a866-345e136f2ee3,31276,100,2022
c69c74fe-b223-4b35-b1ba-0e1ce4b33325,20651,200,2022
6fc675e5-5944-455c-ae5c-1e818389a4e9,11603,200,2022
19c8952f-d8d3-4a20-9001-fd8c31c7f81c,23821,200,2022
b2c9e9c7-5034-4c99-a3b4-b40d7f2d79dc,22582,100,2022
4917f642-c4df-4771-986f-962657cd2c85,25635,200,2022
6f02391d-6347-4659-883f-f067c96aa297,22614,100,2022
34b84924-adf7-4c93-a556-33b4811f2ad0,35029,100,2022
7ac149c9-6654-46e7-aa79-f365c2b72f9d,13535,200,2022
3c234ea2-767d-4e02-a194-116a08946306,35330,200,2022
301233ec-d8c9-40b1-9b0c-dfcdca1db3b5,13441,200,2022
3cf6b2c8-6dab-4035-8a41-8f5563984bca,12386,200,2022
29d76dff-c1dc-4966-87ac-3dd7d35ab34f,19731,200,2022
12fa5646-1b82-4bb5-8b35-6be779cbe511,24455,200,2022
2c78e72d-67d7-4518-a8f5-304ad79ec5df,11757,200,2022
3aeca315-a16f-4742-9ca0-d2841cd3310b,35185,100,2022
f2732379-fdbd-4729-b2d0-7b999f7aa67b,20476,100,2022
527030ac-f10e-4b50-8b94-e60043d4a202,23721,100,2022
554064f7-07e5-45dc-9a2a-0f3c2780e473,20311,100,2022
6b2cac85-47c4-4d0a-a558-2a82e406facc,23435,100,2022
11505f8b-2277-4345-82e3-4d7bd92163f3,23322,100,2022
6bbd7ec3-d998-42c4-9a53-c5a4173a9489,30365,200,2022
9b788d0b-d008-48ad-b194-7201ae9615d9,25507,200,2022
e0dfdf72-72cc-4e1b-b361-3727de2528f6,25144,200,2022
7868b2e7-aa7a-4b01-a720-88f9ce62c0b3,25471,200,2022
bdcaef4d-0dec-46b7-b517-efc2925da46c,21501,200,2022
133c1aad-b33f-4650-a26c-a8fe5a47c01a,31597,200,2022
dbe144d7-a381-4220-b55b-9e59a29e3702,18447,200,2022
b883ec9d-6e18-41cb-b5f5-896c93557da6,23992,200,2022
fbec8204-696b-48bf-b8b2-514b3740c477,22563,200,2022
78f46a0e-10e0-4c95-b828-ddaa35aba1d8,24160,200,2022
e9068137-d7e3-4e5d-8b82-9778afc03c9c,22369,200,2022
4f4a2824-b90e-4f64-a460-c7a1b4bb4690,19240,100,2022
0cef5d20-e384-4873-918a-c7d89918be32,20286,100,2022
3a2fe427-e6ac-4407-9f5c-450d288bf122,36419,200,2022
7a4a52ff-40b5-44b9-aaa0-95ad0cb54370,13125,100,2022
2825d632-a06e-42ab-9b9c-932721873974,21738,100,2022
7212de3a-e042-4fa9-9a07-901a4d1b82f0,12550,100,2022
34f619eb-deb1-4175-bc0d-2e072ae8ce8f,20384,100,2022
9e07c0e1-383e-4472-bdec-08061f016edb,35409,100,2022
5acdd440-2cc6-42f4-a015-f07a874fa271,20467,100,2022
f726cfb3-3100-4831-b763-d64de06ff12f,23861,100,2022
d84dc60a-339b-4b74-a3bd-1b9690378da6,12875,100,2022
5a61686c-a96d-45a9-92bb-a7fae4b2f7be,12740,100,2022
9c924fa9-bc79-4b85-b971-07663c489bdd,18287,100,2022
5dd2cbdd-bf05-470c-a4f3-10da00d7dc6f,21658,200,2022
d4f33bb4-00a8-4fde-84e0-e9c770cc3970,1975,200,2022
6501e21d-c155-4b6a-b202-eebf28b918f5,18473,100,2022
b3f23ab4-04f0-4d82-80f2-765420110873,21489,100,2022
3e4d9031-24f7-4db2-9b9e-cb8804bb2581,23455,100,2022
a92c59d0-843d-4518-a6d5-06722efa772d,19968,100,2022
9fd204cf-2ac0-44cc-be48-9e1e5a5f6ca2,21449,100,2022
b25ea915-624b-465f-8ad8-a378205ece79,2821,200,2022
9fef4d5f-aee6-4474-a96a-f2f7c4451a69,35137,200,2022
04bf12ce-bb49-4abf-bd42-4019ad0b5318,19236,100,2022
c81e9997-43aa-4861-8b79-74c7e81f9321,31295,100,2022
7fc00581-a09d-4021-a44d-2a4cbbdf4f33,20552,100,2022
d8114808-5acd-4675-97c3-7d6bb9730555,21063,100,2022
1535361b-c916-4237-b940-a1091e0896f1,19155,100,2022
eb85db4f-1c0c-4f88-a253-db96413a31a3,13552,100,2022
d3e169c9-b0e6-4292-a8ac-b0eb3b87eb2b,19576,100,2022
db46566a-42fd-4523-9cef-42a7e9b45e5d,18455,100,2022
cf6c5640-0f85-4aa6-ab83-264ab0205281,25097,200,2022
e25d4843-e447-430d-80c3-7699009d81eb,971,200,2022
afcffe2b-5597-4c0f-bae7-1a4300cb204b,21094,200,2022
c3a64a93-8a59-49fc-bc12-649530325d21,23333,200,2022
1e360684-4dc2-4203-88c7-038162777071,35861,200,2022
0baf2410-4e70-4907-a623-cb3649127615,19628,200,2022
5f2f72e1-49cb-4bbe-94a2-cc0339d801a4,20444,200,2022
d793fcfd-4ba4-44ff-a711-751089b836ed,25768,100,2022
b0e3ce3b-4501-48f9-ac96-5e7efb90b235,20807,200,2022
8d26e510-8c68-4a45-8de1-a76512ae1fd9,30381,100,2022
86f1bd82-c13e-48df-9e51-32f43ac85c90,21616,100,2022
ac1306a3-242e-42fa-a313-8fa336983666,22702,100,2022
23c11a41-79b7-4149-986a-4de5b481ec28,18420,100,2022
8fd41d64-81a9-4cf8-a01d-5445f7c98d10,35514,200,2022
95c53bd9-9fdc-4257-92da-f12b6a14ef86,36102,200,2022
df79c4d1-4a44-439c-8bc2-07780f6d3495,35985,100,2022
c4ae7516-454a-4165-b5e4-bd694d8f5453,22392,100,2022
7fb8992b-700e-422b-9afd-619aa88c8692,23218,100,2022
86650a5d-2b8b-4f07-accf-e8a64c5ac9bc,22263,100,2022
d6107cb6-5b9b-4404-942c-e5b09f34a5d5,23073,200,2022
4cce1ea4-17b5-4a44-a6a1-c62170124c98,18227,200,2022
fb5478a7-e5ee-4d1e-8190-5765a96c15f0,24215,200,2022
8c640775-cfb8-4eb1-9acc-8832f874b0b1,35351,200,2022
2d7fd961-070e-4d73-a1c7-feccdd35af7e,35331,200,2022
c88bd69a-bae6-4857-831a-e59c8c1758a3,35788,100,2022
35c69180-30e7-4069-a35f-5f1f4ac911a0,24249,200,2022
1e529e6a-92ca-483e-961d-be06bb85e8a3,36155,100,2022
40d3dc9b-7db9-4cd3-96be-4ab5bbce5b04,22954,100,2022
693dfd3d-9dfb-4cd3-ab8f-85e2d737981f,21115,100,2022
4bc6a755-29b3-4ea3-ba7c-4ddd9161319a,21392,100,2022
0a31e1dd-5758-412b-a24b-e315d2d740a8,36050,100,2022
36d69263-8040-4cd0-b8b5-1c6bb86be2be,36196,100,2022
d2e154e3-8109-419a-b4c3-44765a7350b9,35867,100,2022
95d14154-e452-443d-99a7-5ec283fd66cb,34987,100,2022
ceabae90-d0c6-408a-a84f-0f2221183f57,35378,200,2022
76866fcd-10f3-4fa4-8f0f-ac17b6c7c536,23753,200,2022
f252177e-bf84-4cc7-a402-0f51c445ec4e,21905,100,2022
239c9d59-ddc2-4836-b030-4398c1a8e676,21752,100,2022
ed31968e-b328-4823-8e0e-f9caac1a61b5,36467,100,2022
b2d5ebc9-bdd4-425a-81d9-500c7773357c,34905,100,2022
3d3b912f-dc64-46d5-9b6a-a38b6766ba4e,12709,200,2022
d8d363d7-8099-4730-aa14-8e93d37ee36f,20501,100,2022
aaaa7452-3245-46ee-9424-abd757921c52,12800,100,2022
99e6ad18-a67e-42e3-bb11-c22aedd11499,35505,100,2022
e0d9e419-0069-4bc0-a95c-538ec63717f7,23321,100,2022
f10f2c0b-29cb-4492-8cfc-9616d2fa36b3,20659,200,2022
2754862d-25b6-4b46-8294-f9913dfb3577,23310,200,2022
dd1fd8ec-417e-4f2e-ad1a-179384e02eff,24271,100,2022
fb523694-5c68-4ff5-a5ca-c535ca467da2,22944,100,2022
934bd1d9-485e-48bb-8756-7b5a9dbcdfe3,35557,100,2022
5d9d14a2-8e49-419d-bc6b-99a3589f6624,23883,200,2022
6a7235a1-40db-47bc-97a0-c54431344958,21041,100,2022
037ab6ac-ff87-4bac-acd0-f9551e84967f,35110,100,2022
bd40677d-1abc-4b08-96a3-01821032621d,35791,100,2022
8ff0b385-7062-4a44-b562-22a47306207e,20442,100,2022
dddb48f2-a046-4b28-befd-2ef7c1d1a489,31044,200,2022
943f958e-cc44-4dfe-80e0-e42257564b06,22838,100,2022
9ff4aac7-28c6-440a-97dc-ff68c4bec949,34975,100,2022
a59ba40a-b66c-4de3-9b9a-b30a6a78fe56,36172,100,2022
d781b530-5ea5-4a48-b986-ddd93e609485,35600,100,2022
468e5bde-4985-4b21-bd34-9f1efe42f315,23355,100,2022
4111c543-69ae-43cd-83a7-ed466735abf2,22883,100,2022
619de88b-8714-4132-bf28-4fb1d12ef861,35660,100,2022
c4941b46-58da-46d0-bf0d-9f98de593884,21457,100,2022
86a558b2-d4f1-4264-9dd7-bc519592ed06,24298,100,2022
fd4ce7f2-88b2-40ba-87bd-32f85e084471,21460,100,2022
5e363562-77c4-4312-ad7c-50a6680b7847,23730,100,2022
751f5f67-59a5-41cf-89b5-f390196f9cdb,23659,100,2022
d6d59268-0bdf-40d5-975a-9126c2840835,23745,100,2022
c9490662-e714-4e54-8ada-eeb14035e078,36357,100,2022
54a67bfe-d90a-420a-af5f-27e8ae3d7dfa,36495,100,2022
d6284e65-6f4c-4199-b0fd-482a551d5ba5,22012,100,2022
8b0959d2-74dc-4099-a7c6-18a2ab7dcfc1,23217,100,2022
d62f3f16-e6e6-45b2-ba6d-f8f2121e2381,35645,100,2022
b788c056-54a6-47b2-8fc3-f19a96291f55,35848,100,2022
e30b9e88-47f2-4108-936d-8823da332b19,36005,100,2022
cd53cee6-7281-49de-8555-5cc2e0c3d836,23226,100,2022
f7b4229e-b5e1-4713-ac82-4afec73e3b3e,35695,200,2022
3a88b60d-6804-4ac0-9b3b-bd0884724c43,19609,100,2022
aae5cb7e-773a-4d80-bd50-34819d97e7e2,19760,100,2022
7094af48-0606-47bf-8296-5f9892233aa0,13038,100,2022
5b6bfedb-5c86-40b7-aeea-216e3b66ea8d,19625,100,2022
ae0e53b3-0cd8-4cf1-8700-b6ee9922e16a,31220,100,2022
064d2b73-fa94-4797-9d7b-96f2200b23af,22706,100,2022
8f0a7a79-afb2-45b4-9d51-2aae863716c9,23097,100,2022
cd7f8943-0bc6-4264-8f96-19206133b884,18531,100,2022
831906f2-51f0-40e2-b907-85512be2e292,20412,100,2022
01af5a4d-2d30-4818-bc67-0d949eabec47,19290,100,2022
e4015526-e4e5-442b-9b8b-6aaec3387e0b,23501,100,2022
620a6ff1-eac5-4dd7-a1a8-96ff93f14d82,20156,200,2022
5035d99c-64e1-412d-8d02-316c0360f8af,30287,100,2022
097a3cd9-b886-4a18-b37f-216c39992d3e,19041,100,2022
e0ac6b5c-3a4c-4f67-8bec-7a342ee2b243,18267,100,2022
bc3a15e6-43be-48bf-b4bd-5ab8889e3812,30452,100,2022
4ec254c5-e38b-4e87-b3a1-56738ed9cced,12493,200,2022
fc6115bd-05a6-43aa-bdec-b7c8da44f800,35877,200,2022
7905e7ae-80f5-4c51-91e3-5abb427ae1c2,23600,100,2022
b9c5d96d-b774-4568-8e34-84c496aadb7a,15780,200,2022
3d478fc8-a0f3-4684-9090-3db76d3503b8,30952,100,2022
59d58a89-4bde-467a-86d9-365914879abd,12001,100,2022
7dd5629e-a862-4de5-a454-586af26fc9ab,31045,200,2022
41770f95-cd84-4b17-ac9a-ae844e03757f,25606,200,2022
2003dc72-a40e-42dd-99a9-d79dbfb685b7,21979,100,2022
0ea77946-71c6-4790-985f-e28ea176046a,31031,100,2022
3e08cbe3-2ec0-43eb-9141-3a5d26df43a0,31370,200,2022
5ef3aa17-e698-4e6c-b475-043b8e7d4aa0,23223,100,2022
16cfb66a-5cf6-406d-a7d3-0680e817024c,31483,100,2022
c535a4b5-f513-429f-8fa5-2c693bd1d26e,12436,200,2022
5e33c5d8-60b6-41c5-b00e-54e08c359a0e,23192,200,2022
d65178a2-f466-4c87-bbb5-4fb5d34bc055,35401,200,2022
9e5d9cdc-5699-49b4-84cc-64de38cf587e,35354,200,2022
eccf2e31-523e-4a5a-ae97-7e45032ea775,3053,200,2022
db990fae-f62d-4f26-98a5-6f2ea9b3b6b2,21901,100,2022
17784f26-9dfc-42dd-ab0a-ee4e92c964cb,22330,100,2022
3e621883-cabb-4408-8b87-9375414dc1b0,32065,100,2022
ccc456e1-ec5f-4b79-b114-09c159f88aee,12632,100,2022
245ff9ac-5c23-47b9-b875-f0b9beeead0e,22594,100,2022
3c0c9144-8d09-4bd7-a7fc-19f74ee08db3,22897,200,2022
c01b67d2-5be6-41f0-a5be-5c185e7bb5f7,36033,200,2022
9132b954-b279-4d19-9698-ebf7faa15a29,11579,200,2022
da38ae4d-7325-4bb0-8eea-69bb6853c7c2,30323,100,2022
1e41248f-731a-4ea9-8c88-1ab4cf64d039,13369,100,2022
259bcfa1-4ebc-45c1-aa04-3dca84414fdb,30847,200,2022
20d8f53d-6535-4cce-b288-3406e301b5f5,31073,200,2022
b0fb917f-7605-493a-b556-21c4a6ed43cc,23222,200,2022
1c562c83-a62a-4683-bcea-9755dc4f3c64,19458,100,2022
de245e70-bdcd-4769-b908-983b4562174b,24525,200,2022
4d8c7f07-fd29-43f3-8d36-863ffcd8b707,23952,100,2022
965235d2-b50e-4127-89e9-8a654c48b3c1,23577,100,2022
62bf4fa7-b7dc-48cb-929c-8fec9a0bbd4b,21856,100,2022
dd6b0807-6db9-47e0-99a6-850a6ec8914f,22123,200,2022
414af43a-ff7f-4d39-8f77-698c21301727,24900,200,2022
264245ed-c878-4644-95c4-f4a0e7ec9d44,3404,200,2022
0af0727b-c820-4a1d-b8b1-5cde49a6d321,22922,200,2022
8fee4a06-dd94-4d06-a189-5dea5c37480c,909,200,2022
86eff71a-0112-4269-a36c-103968f18a56,20428,100,2022
edcb9691-82e7-460d-ae3f-5eb5068d6387,21719,100,2022
b483ec44-a14b-4eb1-a6e8-b0a5717a210e,19873,100,2022
6627b84d-3cec-499d-bf42-4385184d01ff,35927,200,2022
19a6840b-5531-46ee-8a34-2405321d1de5,20719,200,2022
1fc8aef2-2dc2-46b4-b147-24a459617b75,35433,200,2022
fbabb812-566a-4814-91ff-5fa13d7a817e,22305,100,2022
70af4888-5825-4197-80b8-42c9455f6d88,35896,100,2022
f7900762-2bd6-43de-bd26-221af60b1b84,22450,100,2022
b42787a4-4d58-4170-ae70-f9d13115bda0,35807,100,2022
db0624a2-abc3-49e1-837e-48ffa988727d,36383,100,2022
20505029-1e1b-4111-944b-a34f70faa25e,35276,200,2022
1cb7e47f-292e-42c8-9450-d3ce6c0d0e35,35172,200,2022
2b8519e1-15c1-4a5e-bad1-b80117772def,35452,200,2022
8e47e3b5-99db-43f1-a7fe-1fa4a843e2dc,35641,200,2022
dccb12b0-8111-46ea-8a51-04816526b902,23873,100,2022
0ea84a50-4662-42e1-90a2-62e1d6c5284f,22151,200,2022
289ee6e1-89f8-4c4f-b37f-931f714128b7,21736,200,2022
91159605-f2de-4bff-a5da-4c477d4fc1a3,21928,200,2022
cd2987f3-54e8-465e-9a31-cd67cc5fb6a7,35773,200,2022
c2134282-477c-4830-9768-51e60b66c151,23950,100,2022
21c58390-0bf5-44c1-b7d0-09bf92e4b10e,22418,100,2022
7555f726-c973-4ab4-811f-cad619194da8,22888,100,2022
319f59b7-0bf4-485b-81ce-042bd0626741,35318,200,2022
f249641d-f594-4668-b37c-b4929c657885,36006,100,2022
0fb7b242-281e-4d88-b5a5-5d4b523e82b7,23366,100,2022
712bf834-734b-4765-9a55-f53fcfb22e2c,35814,100,2022
50e1067b-1e38-48a2-a548-afc905b2a2bd,22225,100,2022
12b8c2ba-fc27-46cf-9852-9b11d2a13ce0,36543,100,2022
b000789f-4977-45cd-8432-79d23d1cf138,35480,100,2022
ad7b42b8-5d0f-461e-be25-ba976decbd2f,23562,100,2022
17bbae5c-9937-4ba3-b5f6-6a52c4c9b97a,35883,200,2022
65927f4a-1559-4281-a268-ba622db544d3,20410,200,2022
e1327598-cfde-44a2-8554-0cb4a9412cb9,23549,200,2022
84929f13-2c4d-4bbd-886f-95883da23b80,31017,200,2022
1ed8e65b-f323-4ced-a08e-a63f2155d7e3,23285,200,2022
64b3f495-9e8e-43b5-ad6a-db26a197bdcd,21611,200,2022
89d47b5f-63a0-4185-8ec7-d597fd15ae10,11745,200,2022
2b1225fd-978c-4d01-acf2-95b5fb4dff09,23256,200,2022
a43e9342-f1ae-45fb-b0c4-ca996a929ec1,13570,200,2022
be32c61b-0d61-4934-8fbf-616a60a49a0c,24491,200,2022
7ff528ae-1354-4578-ab5c-18ec38bdfce7,35844,200,2022
e9a7fe5c-6ba9-47c4-aaaa-177fd24b8602,22861,200,2022
3d51995e-fa61-42cc-b2ca-2972107286b4,23064,200,2022
7b793172-5973-495c-82d9-58fe74736013,22858,200,2022
9475f0e1-77d4-4181-9150-0c2f6ce0524e,20811,200,2022
846c5297-02c6-49ef-a1dc-c841f2eab4a7,35446,200,2022
bebc8105-1314-486b-986c-2959d3a4c2b3,35350,200,2022
1748a052-cec6-4d69-8b4a-f1da52c9c2bf,35138,200,2022
9fd1bd64-0aed-4333-9709-a70a71b0aca7,23553,200,2022
b8089956-480c-436f-98c6-b24701445dec,35454,200,2022
babd854c-2254-4c1e-9be5-d3203c738d86,35107,200,2022
6ffc6251-16c6-480b-ba44-fc53b825ed4f,13198,200,2022
c112ca6c-c04e-49b0-8ebc-153ca9adb382,24029,200,2022
62eb6d05-e608-4485-bb0e-5ab277fb47c0,36207,200,2022
45ecf43c-5fe0-413a-9f28-1fa8ae0d6e2b,34908,200,2022
09c3b3c2-9c78-413d-9a26-fbec19346789,21509,200,2022
5ec6ff0f-eb1f-4fe6-aefe-035df16823b3,34884,100,2022
3f5e3ee2-43d3-4051-a4cd-12b90b6b5c20,34981,200,2022
c3cb1731-7f1b-49e8-8bf9-5f95f0584642,35210,100,2022
8a57fdc4-0d5b-45df-9bf2-c9bdc54790b2,31591,200,2022
193cd127-bc37-42bb-8dda-0f4efc277403,34931,200,2022
48271534-24d1-45b3-8afb-56123f35e001,23994,200,2022
33f7ae3f-5d46-406e-80d7-b0c950152111,36348,200,2022
9fb232d7-46fa-4127-9e14-af4cf0e9ee28,22518,200,2022
c2944d96-dd5f-4a89-bae8-babb148269cd,23716,200,2022
65c23325-7bc0-4398-8dd9-4d2e3a6b775d,31499,200,2022
5c61cb40-0eda-4377-ad36-638e47593bdf,21180,200,2022
d8f1b58b-9720-49c5-bcc4-26462b73bd30,11594,100,2022
c3417d7b-e496-4fb7-a994-06148bcb2cd2,13357,100,2022
e11b56c8-0287-458d-9754-c5e510a8626b,24416,100,2022
3e365771-17d1-4308-bc71-698bb0364d79,19336,100,2022
d56692b6-3d53-4633-a442-03694be5d4f7,19895,100,2022
a8eccc54-9089-44a9-8beb-9992585e9c68,12686,100,2022
422ac801-8ef4-43d8-9370-6e632ab6b9e6,19515,100,2022
16fbe4fb-df27-44fa-a26b-a2ff5c1ae28d,22650,100,2022
10d69a4e-1f2f-4660-9488-523f3ec0b6b5,22367,200,2022
099ff98d-5497-425c-a6c0-1c8603f1595c,21448,100,2022
6f97849d-c4b6-47c6-8dd2-3579797dabb3,19901,100,2022
cf439514-911e-483e-83d4-a79205e3fe56,19509,100,2022
19c49355-7290-495e-af0e-677181487bdb,19002,200,2022
e5b48422-c68a-4f08-832f-fdd16564272d,17866,200,2022
73cc7987-49e1-49d3-b87e-2a382991be36,20585,200,2022
7ce06dac-6427-41be-8b89-744a79116650,12296,200,2022
c074264a-d8aa-4e7f-8375-1ff691d47f66,24793,200,2022
1a2d1a36-8053-43ff-98da-5e263e21c656,23518,100,2022
319b0764-cab1-402c-b11d-ba66928e3c74,35996,200,2022
63e57c1e-c449-4057-97a4-53440426fc34,23298,100,2022
6a2dba26-229e-415d-afc2-6c84e45dfbc7,35572,100,2022
cb701e47-347f-418e-9580-647cbe245b35,23705,100,2022
fdc69d21-641b-44aa-a8bd-f78c956ce6c0,24272,100,2022
a2555460-86c8-46aa-9635-6f53744e5050,35880,200,2022
65a0ec59-7958-4482-84a3-61f676bf863c,35784,100,2022
a9d47046-cf49-406a-8655-c9e12b1c5119,36455,200,2022
f9157c0f-740a-45ce-a44d-b471d14ef282,36134,200,2022
a400f680-6454-4df9-bbb7-1f5438603669,35288,200,2022
cfb2f02f-0a54-4f42-bc90-ee9ff5a36f59,20335,100,2022
56ed3488-5e8e-4e51-9a3c-62bad2e79a65,35926,200,2022
c38131d0-ab73-481c-b60e-6853fab15ce0,12360,200,2022
0585e91d-56d9-4027-a55d-b5c37d1b20e5,23597,200,2022
86e915a5-11bc-4a3e-b512-4d24b5387873,20909,200,2022
15035828-5791-4de4-8017-b3950065bc6e,25967,200,2022
3b0af879-065a-44e6-b13c-c5a2718189be,19318,200,2022
bfb95911-d407-4c2a-8dcf-6cd825ba1fcd,35737,200,2022
48d72cd4-d8f9-466b-a249-7485d655b81e,11842,200,2022
47997f4a-0425-4e29-8760-3a1d76850ae2,18808,200,2022
10949af1-fe95-411b-b169-f4abdfb3afdd,36597,100,2022
4b8c4c6e-64d5-4c03-859a-f3da3cb1e720,36215,100,2022
791f75dc-24b8-43ce-823c-9817d1c8d50e,21135,200,2022
03c694e4-0aea-442a-be3e-736f25ecd049,21904,100,2022
f1742e76-572f-4b0c-909f-6915bdf889d9,36364,200,2022
01d9c30c-b4f0-4545-99c3-3bcab0eaf568,18308,200,2022
b3a8e490-8632-4eaa-a18a-531487fa2c9b,22894,100,2022
86745274-a792-4081-99d7-4ebf501eac2c,36064,200,2022
49e33f63-309c-4953-93b2-1f845d988d75,20319,100,2022
540c24ad-5504-4f09-b280-faaf25ea4425,22602,200,2022
b0958c7f-e735-43e7-91f8-006e53837148,18552,200,2022
a190d2df-ef91-431f-a0f9-0e17c8dc0d92,22086,200,2022
